,index,id,created_at,user_id,username,name,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,quote_url,video,thumbnail,reply_to,tweet_word_count,polarity,subjectivity
2324,2661,1504467044611338240,2022-03-17 15:37:49,1344074959153475586,antimcjob,F.I. Bankhouse WHIG VVDM,"So fear that ancient private army, known as Berkshire Hathaway; for they claim all writs issued, and burn whatever may not be claimed.",0,0,0,1,0,0,0,0,0,0,0,0,23,0.0,0.375
2325,2662,1504466290005536771,2022-03-17 15:34:49,1389181992458203136,esgcore,ESGCore,Will the Sustainable Sage of Omaha emerge?  https://t.co/gJjcOBYSH7 #ClimateAction #BerkshireHathaway #corporatesustainability @EsgToday,3,1,0,0,0,1,3,0,0,0,0,0,12,0.0,0.0
2326,2663,1504466011650674690,2022-03-17 15:33:43,132211413,terrierllc,Terrier Partners,Investor Group Targets Berkshire Hathaway for Improved Climate Disclosure  https://t.co/LQrSQScEVy,0,1,0,0,0,0,0,0,0,0,0,0,10,0.0,0.0
2327,2664,1504466011369750533,2022-03-17 15:33:43,21417618,nmp8,Nilesh,Investor Group Targets Berkshire Hathaway for Improved Climate Disclosure  https://t.co/MVuyhwXL05 #ln #esg,0,1,0,0,0,0,2,0,0,0,0,0,12,0.0,0.0
2328,2665,1504465864946462724,2022-03-17 15:33:08,963011742,liz_kalu,Liz Kalu,@ClemenChiang Why doesn’t Berkshire Hathaway do stock split?,0,0,0,0,0,1,0,0,0,0,0,1,8,0.0,0.0
2329,2667,1504464819860168714,2022-03-17 15:28:59,14933262,investorplace,InvestorPlace,"Why Is Berkshire Hathaway (BRK-A, BRK-B) Stock Up Today? $BRK.A $BRK.B  https://t.co/BTrNtSquxN",0,1,0,0,0,0,0,2,0,0,0,0,12,0.0,0.0
2330,2668,1504464502569455620,2022-03-17 15:27:43,525072120,esganthony,Anthony Kingsley,EsgToday: Investor group @ActOnClimate100 targets Berkshire Hathaway for improved climate disclosure   https://t.co/iN52Wi58Ks @CeresNews @BrunelPP #ESG #climateaction #engagement #proxyvoting #climatereporting #climategoals #ESGinvesting #sustainableinvesting,9,1,0,0,1,1,8,0,0,0,0,0,22,0.0,0.0
2331,2670,1504464134745829376,2022-03-17 15:26:15,312681953,sahilbloom,Sahil Bloom,Interested in building your own mini Berkshire Hathaway? This episode is for you.  Awesome discussion with @Codie_Sanchez on how to buy and build boring businesses.  We dive in on: • Structuring and tax hacks • Arbitrage opportunities • Watch-outs for acquirers  Links below!  https://t.co/NmJxwcQdZc,3,0,1,30,67,704,0,0,0,1,1,0,44,0.21250000000000002,0.875
2332,2671,1504463513883975686,2022-03-17 15:23:47,551045767,kejca,Kevin Carpenter,"And, while this moment in Buffett history is most notable as a close call that nearly derailed his investment partnership long before acquiring Berkshire Hathaway $BRK.B, it also foreshadows how Buffett would grow as an investor in the years ahead.",0,0,0,1,0,0,0,1,0,0,0,0,40,0.2625,0.44999999999999996
2333,2672,1504463481302626307,2022-03-17 15:23:40,551045767,kejca,Kevin Carpenter,"Remember: Back in those days, Buffett didn't run his investment partnership like he does Berkshire Hathaway $BRK.B today.  He was a devout student of the Ben Graham school of value investing and primarily sought out companies trading at super low valuations.",0,0,0,1,0,0,0,1,0,0,0,0,41,0.18333333333333335,0.36666666666666664
2334,2673,1504463386423316484,2022-03-17 15:23:17,1496915107821019142,jackminvesting,Jack,Billionaire Warren Buffett purchases another $1 Billion USD in Occidental Petroleum shares. This new purchase brings $BRK total stake to $7 Billion USD in the company.  #BerkshireHathaway #Oil,0,0,0,0,0,1,2,1,0,0,0,0,28,0.06818181818181818,0.6022727272727273
2335,2675,1504462515807219716,2022-03-17 15:19:49,894913856513781761,cross518realtor,Scott Cross,Reach out to your Berkshire Hathaway Homeservices network Trusted Advisor for their assistance.  https://t.co/NBcRFpHuZc,0,0,1,0,0,0,0,0,0,1,1,0,14,0.0,0.0
2336,2676,1504462242372325384,2022-03-17 15:18:44,4119451264,geldhoch2,Geld ²,"GRATULATION: Berkshire Hathaway closes at a record above $500,000 a share as Buffett's conglomerate roars back  https://t.co/eqxTCPCv8F",0,1,0,0,1,10,0,0,0,0,0,0,17,0.0,0.05
2337,2677,1504462098499211269,2022-03-17 15:18:10,1334687370,baystreet_ca,Baystreet.ca,"Berkshire Hathaway Class A Stock Closes Above $500,000  https://t.co/lHDdzwLQwl  https://t.co/C5UJMPEoSE",0,1,1,0,0,0,0,0,0,1,1,0,10,0.0,0.1
2338,2678,1504461886980440066,2022-03-17 15:17:20,176172005,chrisxmunn,Chris Munn,Warren Buffett (Net Worth $119B)  Founder of Berkshire Hathaway   https://t.co/nDbMy5XTPm,0,1,0,1,1,16,0,0,0,0,0,0,10,0.15,0.05
2339,2679,1504461707552436231,2022-03-17 15:16:37,79493473,stovallrealtors,"Berkshire Hathaway HomeServices Stovall, REALTORS®","🍀Sometimes, finding the right home feels like finding a four-leaf clover. But when you’ve got a Berkshire Hathaway HomeServices network agent who knows where to look, we think you’ll find it.🍀  Let us help you find your lucky charm!  🍀Happy St. Patrick's Day🍀",0,0,0,0,0,0,0,0,0,0,0,0,43,0.35119047619047616,0.6845238095238095
2340,2680,1504461634353483780,2022-03-17 15:16:19,1456352536076722182,anton66813428,Bitcoin Vader Official 🏷,"Berkshire Hathaway closes at a record above $500,000 a share as Buffett's conglomerate roars back  https://t.co/3kpFfiH1ZV   If this crap can reach 500k per share #bitcoin can do it too ! and it will !!!!",0,1,0,1,0,0,1,0,0,0,0,0,34,-0.3333333333333333,0.3
2341,2681,1504461608965353472,2022-03-17 15:16:13,1220291977067089922,esgtoday,ESG Today,Investor group @ActOnClimate100 targets Berkshire Hathaway for improved climate disclosure   https://t.co/f8z0pMP5TU @CeresNews @BrunelPP #ESG #climateaction #engagement #proxyvoting #climatereporting #climategoals #ESGinvesting #sustainableinvesting,9,1,0,0,3,3,8,0,0,0,0,0,21,0.0,0.0
2342,2682,1504461535846014980,2022-03-17 15:15:56,1503057239866843139,wikiranked,Wiki Ranked,Largest Companies by Market Cap (This Morning)  1. 🇺🇸 Apple $2.6 T 2. 🇸🇦 Saudi Aramco $2.36 T 3. 🇺🇸 Microsoft $2.2 T 4. 🇺🇸 Alphabet $1.77 T 5. 🇺🇸 Amazon $1.57 T 6. 🇺🇸 Tesla $881 B 7. 🇺🇸 Berkshire Hathaway $736 B 8. 🇺🇸 NVIDIA $615 B 9. 🇺🇸 Meta $586 B 10. 🇹🇼  TSMC $550 B,0,0,0,1,5,4,0,0,0,0,0,0,59,0.0,0.0
2343,2683,1504461259353124867,2022-03-17 15:14:50,35411199,stockerblog,WallStreetNewsNetwork & stockerblog,"#BerkshireHathaway $BRKA now trading above $500,000 at $507,788",0,0,0,0,0,0,1,1,0,0,0,0,8,0.0,0.1
2344,2684,1504460325684400132,2022-03-17 15:11:07,584871399,lesleygambino,Lesley Gambino,Thinking about selling your home? Get your seller guide today and learn about the process of home selling!  Lesley Gambino  C: 504-858-9241 O: 504-799-1702  https://t.co/4WyYa4ptus lesleygambino@gmail.com Berkshire Hathaway Home...  https://t.co/eshAJZUFTs  https://t.co/3F9g0Lgad7,0,2,1,0,0,0,0,0,0,1,1,0,31,0.0,0.0
2345,2685,1504460248026791938,2022-03-17 15:10:49,17332893,marcyyurick,Marcy Yurick DRE#02147969,"Sometimes, finding the right home feels like finding a four-leaf clover. But when you’ve got a Berkshire Hathaway HomeServices network agent who knows where to look, we think you’ll find it.  https://t.co/OowfP6vqHf",0,0,1,0,0,0,0,0,0,1,1,0,32,0.2857142857142857,0.5357142857142857
2346,2686,1504459901858422794,2022-03-17 15:09:26,52761258,townerealty,Towne Realty,Looking for a fresh start? Let us help you find your new home. #BHHS #HRVA #realestate #experts #home #BerkshireHathaway #TowneRealty  https://t.co/azSO6dwH9H,0,1,0,0,0,0,7,0,0,0,0,0,21,0.21818181818181817,0.4772727272727273
2347,2687,1504459701391486980,2022-03-17 15:08:38,1241470130602860550,thewallstjunky,"Joshua Lutkemuller, CFA 📈💸","Top 12 ""Anchors"" that I like adding here: 1️⃣ Apple 2️⃣ Microsoft 3️⃣ Google 4️⃣ Amazon 5️⃣Visa 6️⃣ JP Morgan 7️⃣ Berkshire Hathaway 8️⃣ Blackrock 9️⃣ Salesforce 🔟 Nvidia 1️⃣1️⃣ Walmart 1️⃣2️⃣ Johnson &amp; Johnson",0,0,0,0,1,9,0,0,0,0,0,0,35,0.5,0.5
2348,2688,1504459633242611716,2022-03-17 15:08:22,1315061178670948354,ghost90111,Ghost901🇺🇲,"Warren Buffett’s Berkshire Hathaway snapped up 18.1 million additional shares of Occidental Petroleum, giving the conglomerate a 14.6% stake in the oil giant  https://t.co/SAkXKLRdcn via @business",3,1,0,1,0,1,0,0,0,0,0,0,26,0.0,1.0
2349,2689,1504459162113224707,2022-03-17 15:06:30,1320634738860871680,adeptauthors,adept authors,Occidental Petro 10% owner (Berkshire Hathaway) discloses purchase of 18.1 mln shares worth approx. $984.96 mln (transaction dates 3/14-3/16),0,0,0,0,0,0,0,0,0,0,0,0,19,0.3,0.1
2350,2690,1504458549035995144,2022-03-17 15:04:04,985108820,kelshkim,KimPractical,"Landscaping and #architecture form an appealing partnership in the design of this #building.   https://t.co/8kV4CJ0jFc  Berkshire Hathaway HomeServices Premier Properties 1815 38th St. S. Fargo, ND 58103  https://t.co/vpXgOSAOt0",0,1,1,0,0,0,2,0,0,1,1,0,27,0.5,0.5
2351,2691,1504458359600304131,2022-03-17 15:03:19,38042384,joannakings,"JoAnna King, Realtor","Sometimes, finding the right home feels like finding a four-leaf clover. But when you’ve got a Berkshire Hathaway HomeServices network agent who knows where to look, we think you’ll find it. Let us help you find your lucky cha...  https://t.co/iJ5Nz66ceI  https://t.co/2ILEcF6xyy",0,1,1,0,0,0,0,0,0,1,1,0,41,0.30952380952380953,0.6845238095238095
2352,2692,1504457525499883525,2022-03-17 15:00:00,1463525547397373968,forbes_reteam,Forbes Real Estate Team,"Sometimes, finding the right home feels like finding a four-leaf clover. But when you’ve got a Berkshire Hathaway HomeServices network agent who knows where to look, we think you’ll find it.  Let us help you find your lucky charm!  #StPatricksDay #March17  https://t.co/eR96XIOPKc",0,0,1,0,0,0,2,0,0,1,1,0,42,0.35119047619047616,0.6845238095238095
2353,2693,1504457280070246407,2022-03-17 14:59:01,1059542955424399360,fxbgliving_rj,Fredericksburg Living - RJ Boyd,"Sending luck your way!!  R.J. Boyd, SRS, PSA, MRP, SFR® Seller Representative Specialist Pricing Strategy Advisor Licensed VA Realtor Berkshire Hathaway HomeServices PenFed Realty  https://t.co/cKmLy6GVVo  https://t.co/bZeZlxXMS5  https://t.co/E5hLKbXpKp",0,2,1,0,0,0,0,0,0,1,1,0,27,0.0,0.0
2354,2694,1504455779381825546,2022-03-17 14:53:03,295793915,bloombergnrg,Bloomberg Energy,"Warren Buffett’s Berkshire Hathaway snapped up 18.1 million additional shares of Occidental Petroleum, giving the conglomerate a 14.6% stake in the oil giant  https://t.co/fHq0thjVbQ",0,1,0,0,3,12,0,0,0,0,0,0,24,0.0,1.0
2355,2695,1504455550205054980,2022-03-17 14:52:09,104952689,lamonicabuzz,Paul R. La Monica,Buffett loves oil. Berkshire Hathaway bought even more Occidental Petroleum in the past few days. $OXY up 6%. $BRK.B up a bit too. All-time high.,0,0,0,0,0,8,0,2,0,0,0,0,25,0.0525,0.3475
2356,2696,1504455257409032200,2022-03-17 14:50:59,1194733791316774914,yfinanceplus,Yahoo Finance Plus,$OXY is among the #trending tickers on @YahooFinance after Warren Buffett’s Berkshire Hathaway ($BRK-B) bought more than 18 million shares. Berkshire now has a 14.6% stake in the oil giant.  https://t.co/yNB6Iz9J6R  https://t.co/H8W6OfXSY4,3,1,1,2,6,16,1,1,0,1,1,0,32,0.25,0.75
2357,2697,1504454873500336128,2022-03-17 14:49:27,269376662,laawesome1,Laura Sellers,"Happy St. Patrick’s Day  Sometimes, finding the right home feels like finding a four-leaf clover. But when you’ve got a Berkshire Hathaway HomeServices network agent who knows where to look, we think you’ll find it.  Let me help you find your lucky charm!   https://t.co/QA0VRtpIur  https://t.co/a0or9bbZ36",0,1,1,0,0,0,0,0,0,1,1,0,45,0.5007936507936508,0.7896825396825397
2358,2698,1504454598131597321,2022-03-17 14:48:22,158065261,lord_willivm,L.W👑,I need to borrow a cool $500k trying to get a Berkshire Hathaway share,0,0,0,0,0,1,0,0,0,0,0,0,14,0.35,0.65
2359,2699,1504453962157621251,2022-03-17 14:45:50,175754840,msttrader,Alan Farley,""" $OXY Occidental Petro 10% owner (Berkshire Hathaway) discloses purchase of 18.1 mln shares worth approx. $984.96 mln""",0,0,0,1,0,1,0,1,0,0,0,0,18,0.3,0.1
2360,2700,1504453543654268929,2022-03-17 14:44:10,185234634,apsimas,Alan Psimas,Have you found a four-leaf clover yet today? Here's a few! Happy St. Patrick's Day. Alan Psimas - Realtor Berkshire Hathaway Towne Realty  https://t.co/eTtABtRSZa,0,0,1,0,0,0,0,0,0,1,1,0,24,0.275,0.55
2361,2701,1504453095992012804,2022-03-17 14:42:24,20742907,travisskonseng,Travis Skonseng,"Good wishes and warm thoughts for your #StPatricksDay! #luckoftheIrish  Berkshire Hathaway HomeServices Premier Properties 1815 38th St. S. Fargo, ND 58103  https://t.co/cVpsWBP9Ia",0,0,1,0,0,0,2,0,0,1,1,0,22,0.725,0.6000000000000001
2362,2702,1504452890731110401,2022-03-17 14:41:35,52761258,townerealty,Towne Realty,How much better would each day be if this was the house you came home to? #LuxuryHomes #BHHS #HRVA #realestate #experts #home #BerkshireHathaway #TowneRealty  https://t.co/r7DYs3pssh,0,1,0,0,0,0,8,0,0,0,0,0,25,0.5,0.5
2363,2703,1504452830798753793,2022-03-17 14:41:20,2768300434,carlton_amber,Amber Carlton,"Wishing you good health, good luck and lots of happiness this #StPatricksDay! #celebrate  Berkshire Hathaway HomeServices Premier Properties 1815 38th St. S. Fargo, ND 58103  https://t.co/TjPiwBDQoM",0,0,1,0,0,0,2,0,0,1,1,0,26,0.7583333333333333,0.46666666666666673
2364,2704,1504452817708273670,2022-03-17 14:41:17,827212847012773888,diamondrafargo,Diamond Realty Assoc,"Wishing you good health, good luck and lots of happiness this #StPatricksDay! #celebrate  Berkshire Hathaway HomeServices Premier Properties 1815 38th St. S. Fargo, ND 58103  https://t.co/ZhoMC4qmcG",0,0,1,0,0,0,2,0,0,1,1,0,26,0.7583333333333333,0.46666666666666673
2365,2705,1504451701570523136,2022-03-17 14:36:51,145765103,abimcbo,Yo,@valuefinanzas Berkshire Hathaway...,0,0,0,0,0,2,0,0,0,0,0,1,3,0.0,0.0
2366,2706,1504451555164143626,2022-03-17 14:36:16,1264236569273212932,war527,RAWenergy,"$OXY: Berkshire Hathaway continues buying, upping stake to ~30 mm shares.  Also owns warrants that would add another 83 mm shares at `$59-ish.   https://t.co/oNBs55Vgaz",0,1,0,2,1,17,0,1,0,0,0,0,24,0.0,0.0
2367,2707,1504451471823278091,2022-03-17 14:35:56,831019099325132801,wsbconsensus,WallStreetBets & Co.,Berkshire Hathaway ( $BRK.B) bought USD 985mln of Occidental Petroleum ( $OXY ) stock between March 14th-16th.,0,0,0,0,2,0,0,2,0,0,0,0,17,0.0,0.0
2368,2708,1504450637664301057,2022-03-17 14:32:38,25347797,rynofbabycrnp,"Ryan, CRNP",Don’t forget. Berkshire Hathaway is at an all time high and continuing to climb. Invest for long term holding to increase your portfolio. Same concept as $spy since buffet got them hands in a lot of industries.,0,0,0,0,0,0,0,1,0,0,0,0,37,0.03666666666666667,0.355
2369,2709,1504450017448411138,2022-03-17 14:30:10,950485094111895553,homesinfestus,BHHS Alliance Festus,"Legend says that each leaf of the clover has a meaning: Hope, Faith, Love and Luck. Maybe on this St. Patrick's Day, you get a little bit of each instead of getting pinch!  Everyone here at Berkshire Hathaway Alliance wishes you a happy St. Patrick's Day!  https://t.co/IscI9AtOeP",0,0,1,0,0,0,0,0,0,1,1,0,47,0.421875,0.7000000000000001
2370,2711,1504448951977664513,2022-03-17 14:25:56,1441728798848811013,insiderpigeon,Insider Pigeon,"Berkshire Hathaway Inc purchases 18,102,616 shares of $OXY (Occidental Petroleum Corp /De/) at $54.41/share totalling $984,959,813.  https://t.co/Hl3C80rXFY",0,1,0,0,0,0,0,1,0,0,0,0,17,0.0,0.0
2371,2712,1504447722706903043,2022-03-17 14:21:03,903738592329125888,bonuslevelfund,Dayo,Mother of all bubbles?  $brka #BerkshireHathaway  https://t.co/0BynVxD1Gi,0,0,1,3,0,4,1,1,0,1,1,0,7,0.0,0.0
2372,2714,1504446282781261827,2022-03-17 14:15:19,1341260324503052290,aadhi2004,Aadhi,Russia invasion on Ukraine. Made big  Crash in stock market all around the world. Investors down in dump! Companies with large market cap  Meta Google Tesla Apple Facing big loss But Warren Buffett company Berkshire Hathaway hits his all time high market cap  https://t.co/51YhzkPAA3,0,0,1,1,0,1,0,0,0,1,1,0,44,0.03596825396825396,0.29149206349206347
2373,2715,1504446069480075274,2022-03-17 14:14:28,1250156125053423619,pymarketwatch,PyMarketWatch,Berkshire Hathaway Again Boosts Its Stake in Occidental Petroleum - Barron's  https://t.co/d0oV1NljHN,0,1,0,0,0,0,0,0,0,0,0,0,12,0.0,0.0
2374,2716,1504446041134800896,2022-03-17 14:14:22,1488639659353812996,litchmoreverona,verona litchmore,"Sometimes, finding the right home feels like finding a four-leaf clover. But when you’ve got a Berkshire Hathaway HomeServices network agent who knows where to look, we think you’ll find it.  https://t.co/90KF5Xp2d1",0,0,1,0,0,0,0,0,0,1,1,0,32,0.2857142857142857,0.5357142857142857
2375,2720,1504445049601413128,2022-03-17 14:10:25,72845155,kimvanhal,Kimberly Van Hal,"May you soon cross paths with a pot o' gold! #HappyStPatricksDay  Berkshire Hathaway HomeServices Premier Properties 1815 38th St. S. Fargo, ND 58103  https://t.co/nnmvS6TYmj",0,0,1,0,0,0,1,0,0,1,1,0,24,0.0,0.0
2376,2721,1504444965086183428,2022-03-17 14:10:05,1244372887,velomarc,velomarc,"Warren Buffett's Berkshire Hathaway hits a record stock price above $500,000 as investors bet on the 'Sage of Omaha'  https://t.co/qzvgcndJuP via @Yahoo",3,1,0,0,0,0,0,0,0,0,0,0,22,0.0,0.1
2377,2722,1504444425245806592,2022-03-17 14:07:56,1154923452219953153,theunemployeda1,Employed analyst,@CanesDavid @FiSurgi I was referring to Berkshire Hathaway,0,0,0,1,0,2,0,0,0,0,0,2,8,0.0,0.0
2378,2725,1504443130048917510,2022-03-17 14:02:48,1244372887,velomarc,velomarc,"Warren Buffett’s Berkshire Hathaway Inc. snapped up 18.1 million additional shares of Occidental Petroleum Corp., giving the conglomerate a 14.6% stake in the oil giant.  https://t.co/97NM6ymacI via @Yahoo",3,1,0,0,0,0,0,0,0,0,0,0,28,0.0,1.0
2379,2726,1504442985613824004,2022-03-17 14:02:13,885070908,bhhsbeazley,"Beazley, REALTORS","Sometimes, finding the right home feels like finding a four-leaf clover. But when you’ve got a Berkshire Hathaway HomeServices network agent who knows where to look, we think you’ll find it.  Let us help you find your lucky charm!  https://t.co/W9k6TOIMhQ",0,0,1,0,0,1,0,0,0,1,1,0,40,0.35119047619047616,0.6845238095238095
2380,2727,1504442925102649349,2022-03-17 14:01:59,18744719,marthacrs,MarthaTri,"Sometimes, finding the right home feels like finding a four-leaf clover. But when you’ve got a Berkshire Hathaway HomeServices network agent who knows where to look, I know you’ll find it.  Let me help you find your lucky charm!  https://t.co/aHhD3kCdJv",0,0,1,0,0,0,0,0,0,1,1,0,40,0.35119047619047616,0.6845238095238095
2381,2728,1504441311365115907,2022-03-17 13:55:34,847491998508474370,finfox2,Fin FoxGuy - #VotingRights,"Warren Buffett's Berkshire Hathaway hits a record stock price above $500,000 as investors bet on the 'Sage of Omaha' The pandemic has been very good for the wealthy.   https://t.co/yujZBeeVqB",0,1,0,0,0,2,0,0,0,0,0,0,29,0.47,0.6266666666666667
2382,2730,1504440178559131653,2022-03-17 13:51:04,2232018996,michaelkaimteam,Michael Kaim Team,"☘️ Sometimes, finding the right home feels like finding a four-leaf clover. But when you’ve got a Berkshire Hathaway agent who knows where to look, we think you’ll find it. Let us help you find your lucky charm! ☘️ HAPPY #StPatricksDay #themichaelkaimteam #kaimteam #BHHSPro  https://t.co/oLVLTA03Ks",0,0,1,0,0,1,4,0,0,1,1,0,45,0.5007936507936508,0.7896825396825397
